,pickup_date,weekday,total_amount,row_count
1014,2022-02-12,Sábado,2264516.3,119684
1015,2022-02-13,Domingo,1813433.55,93022
1016,2022-02-14,Lunes,2122451.41,110542
1017,2022-02-15,Martes,2121971.06,110483
1018,2022-02-16,Miércoles,2105653.61,110268
1019,2022-02-17,Jueves,2215957.16,113142
1020,2022-02-18,Viernes,2377824.88,116275
1021,2022-02-19,Sábado,2158245.13,114374
1022,2022-02-20,Domingo,1904255.81,95331
1023,2022-02-21,Lunes,1826995.56,85869
1024,2022-02-22,Martes,2025341.93,101395
1025,2022-02-23,Miércoles,2216738.41,112205
1026,2022-02-24,Jueves,2372139.28,119890
1027,2022-02-25,Viernes,2308018.16,118228
1028,2022-02-26,Sábado,2370189.7,123056
1029,2022-02-27,Domingo,2100926.34,100167
1030,2022-02-28,Lunes,2104472.21,102221
1031,2022-03-01,Martes,373.17,12
1032,2022-03-12,Sábado,8.8,1
1033,2022-03-17,Jueves,10.56,1
1034,2022-03-18,Viernes,37.52,2
1035,2022-03-22,Martes,35.74,2
1036,2022-04-02,Sábado,44.52,3
1037,2022-04-09,Sábado,14.16,1
1038,2022-04-12,Martes,43.92,3
1039,2022-04-23,Sábado,38.64,3
1040,2022-05-03,Martes,35.480000000000004,3
1041,2022-05-15,Domingo,33.1,2
1042,2022-05-24,Martes,9.36,1
1043,2022-02-28,Lunes,909.23,45
1044,2022-03-01,Martes,2290088.84,113947
1045,2022-03-02,Miércoles,2389519.17,119863
1046,2022-03-03,Jueves,2585340.53,129290
1047,2022-03-04,Viernes,2589837.58,128505
1048,2022-03-05,Sábado,2308828.08,120368
1049,2022-03-06,Domingo,2039665.9,95853
1050,2022-03-07,Lunes,2061060.25,99695
1051,2022-03-08,Martes,2355140.44,117165
1052,2022-03-09,Miércoles,2427426.4,120056
1053,2022-03-10,Jueves,2635569.42,124861
1054,2022-03-11,Viernes,2708148.42,129455
1055,2022-03-12,Sábado,2287744.22,121776
1056,2022-03-13,Domingo,2115743.57,100133
1057,2022-03-14,Lunes,2114212.13,98693
1058,2022-03-15,Martes,2328940.67,112729
1059,2022-03-16,Miércoles,2485529.91,119733
1060,2022-03-17,Jueves,2485851.45,116633
1061,2022-03-18,Viernes,2757719.88,128276
1062,2022-03-19,Sábado,2425908.09,120655
1063,2022-03-20,Domingo,2280646.33,100169
1064,2022-03-21,Lunes,2174061.57,100551
1065,2022-03-22,Martes,2319091.46,113331
1066,2022-03-23,Miércoles,2469414.0,122056
1067,2022-03-24,Jueves,2556177.76,124345
1068,2022-03-25,Viernes,2609439.28,124059
1069,2022-03-26,Sábado,2501170.95,127324
1070,2022-03-27,Domingo,2289977.29,107222
1071,2022-03-28,Lunes,2330733.36,112277
1072,2022-03-29,Martes,2508631.2,123866
1073,2022-03-30,Miércoles,2571919.38,126442
1074,2022-03-31,Jueves,2705961.16,128465
1075,2022-04-01,Viernes,279.02,13
1076,2022-04-03,Domingo,25.62,2
1077,2022-04-14,Jueves,42.32,3
1078,2022-04-16,Sábado,51.72,3
1079,2022-04-24,Domingo,22.92,2
1080,2022-05-06,Viernes,42.120000000000005,4
1081,2022-05-08,Domingo,54.32,3
1082,2022-05-15,Domingo,57.64,4
1083,2022-03-31,Jueves,1773.77,73
1084,2022-04-01,Viernes,2856416.39,135547
1085,2022-04-02,Sábado,2574575.55,127957
1086,2022-04-03,Domingo,2260975.53,104448
1087,2022-04-04,Lunes,2325282.05,109726
1088,2022-04-05,Martes,2521273.1,121968
1089,2022-04-06,Miércoles,2605405.66,124764
1090,2022-04-07,Jueves,2702341.93,129116
1091,2022-04-08,Viernes,2817900.56,130708
1092,2022-04-09,Sábado,2615545.14,128584
1093,2022-04-10,Domingo,2368334.27,109767
1094,2022-04-11,Lunes,2307728.76,107538
1095,2022-04-12,Martes,2693049.33,117809
1096,2022-04-13,Miércoles,2643563.93,122117
1097,2022-04-14,Jueves,2741927.69,128179
1098,2022-04-15,Viernes,2568407.1,121835
1099,2022-04-16,Sábado,2266724.71,115277
1100,2022-04-17,Domingo,2051992.34,96306
1101,2022-04-18,Lunes,2209978.85,103235
1102,2022-04-19,Martes,2463267.42,118539
1103,2022-04-20,Miércoles,2564550.24,121534
1104,2022-04-21,Jueves,2675167.46,127415
1105,2022-04-22,Viernes,2682205.97,128247
1106,2022-04-23,Sábado,2586820.16,124411
1107,2022-04-24,Domingo,2341073.58,103935
1108,2022-04-25,Lunes,2309370.13,106623
1109,2022-04-26,Martes,2533295.25,120156
1110,2022-04-27,Miércoles,2722208.76,127674
1111,2022-04-28,Jueves,2828108.25,129292
1112,2022-04-29,Viernes,2790417.98,129113
1113,2022-04-30,Sábado,2651222.73,127942
1114,2022-05-01,Domingo,1202.59,49
1115,2022-05-02,Lunes,530.75,22
1116,2022-05-03,Martes,126.2,7
1117,2022-04-30,Sábado,2148.04,106
1118,2022-05-01,Domingo,2322043.19,100191
1119,2022-05-02,Lunes,2113397.67,95596
1120,2022-05-03,Martes,2567081.39,120446
1121,2022-05-04,Miércoles,2641224.05,125434
1122,2022-05-05,Jueves,2847494.44,131774
1123,2022-05-06,Viernes,2781671.02,128032
1124,2022-05-07,Sábado,2358364.88,118187
1125,2022-05-08,Domingo,2269411.94,103575
1126,2022-05-09,Lunes,2361895.74,107893
1127,2022-05-10,Martes,2579051.07,121334
1128,2022-05-11,Miércoles,2714939.07,127614
1129,2022-05-12,Jueves,2900195.52,133017
1130,2022-05-13,Viernes,2880217.75,129999
1131,2022-05-14,Sábado,2671047.63,125805
1132,2022-05-15,Domingo,2463570.32,106627
1133,2022-05-16,Lunes,2529439.53,113886
1134,2022-05-17,Martes,2832465.04,122954
1135,2022-05-18,Miércoles,2877685.2,125685
1136,2022-05-19,Jueves,2973584.03,128777
1137,2022-05-20,Viernes,2831650.33,123896
1138,2022-05-21,Sábado,2760093.83,124071
1139,2022-05-22,Domingo,2396904.03,101488
1140,2022-05-23,Lunes,2515907.22,110461
1141,2022-05-24,Martes,2637447.12,120595
1142,2022-05-25,Miércoles,2720477.41,121986
1143,2022-05-26,Jueves,2712150.68,121296
1144,2022-05-27,Viernes,2442135.2,110473
1145,2022-05-28,Sábado,2089136.37,98828
1146,2022-05-29,Domingo,2034550.43,91671
1147,2022-05-30,Lunes,1930619.33,83190
1148,2022-05-31,Martes,2464961.61,113371
1149,2022-06-01,Miércoles,511.01,22
1150,2022-05-31,Martes,1022.45,43
1151,2022-06-01,Miércoles,2609174.55,121897
1152,2022-06-02,Jueves,2742956.87,125442
1153,2022-06-03,Viernes,2733057.13,124843
1154,2022-06-04,Sábado,2530847.21,122564
1155,2022-06-05,Domingo,2358673.45,102225
1156,2022-06-06,Lunes,2474115.93,112515
1157,2022-06-07,Martes,2738693.38,127606
1158,2022-06-08,Miércoles,2820704.15,129391
1159,2022-06-09,Jueves,2962533.64,132859
1160,2022-06-10,Viernes,2882857.77,128739
1161,2022-06-11,Sábado,2984185.33,121444
1162,2022-06-12,Domingo,2301366.0,99095
1163,2022-06-13,Lunes,2620075.74,118511
1164,2022-06-14,Martes,2750948.87,125404
1165,2022-06-15,Miércoles,2897135.65,130473
1166,2022-06-16,Jueves,2848055.36,129297
1167,2022-06-17,Viernes,2845463.68,125639
1168,2022-06-18,Sábado,2464722.83,116015
1169,2022-06-19,Domingo,2216316.34,98895
1170,2022-06-20,Lunes,2272992.28,100787
1171,2022-06-21,Martes,2648342.11,121645
1172,2022-06-22,Miércoles,2679573.94,123232
1173,2022-06-23,Jueves,2924887.34,130512
1174,2022-06-24,Viernes,2793829.76,124645
1175,2022-06-25,Sábado,2551109.01,119974
1176,2022-06-26,Domingo,2201000.89,93154
1177,2022-06-27,Lunes,2341374.1,104815
1178,2022-06-28,Martes,2466143.0,114168
1179,2022-06-29,Miércoles,2515669.52,117386
1180,2022-06-30,Jueves,2510191.04,114440
1181,2022-07-01,Viernes,381.5,22
1182,2022-06-30,Jueves,1361.32,58
1183,2022-07-01,Viernes,2214772.15,102176
1184,2022-07-02,Sábado,1785492.92,86782
1185,2022-07-03,Domingo,1602668.89,74899
1186,2022-07-04,Lunes,1482994.51,64887
1187,2022-07-05,Martes,2040466.43,94906
1188,2022-07-06,Miércoles,2146962.57,103805
1189,2022-07-07,Jueves,2257737.65,108181
1190,2022-07-08,Viernes,2219655.61,104675
1191,2022-07-09,Sábado,2009522.18,96848
1192,2022-07-10,Domingo,1933609.94,85315
1193,2022-07-11,Lunes,2129800.65,97683
1194,2022-07-12,Martes,2386419.56,113204
1195,2022-07-13,Miércoles,2529033.54,118331
1196,2022-07-14,Jueves,2554003.88,118605
1197,2022-07-15,Viernes,2414717.77,111240
1198,2022-07-16,Sábado,2251470.34,107205
1199,2022-07-17,Domingo,2060078.07,90877
1200,2022-07-18,Lunes,2134601.07,97683
1201,2022-07-19,Martes,2461516.1,115112
1202,2022-07-20,Miércoles,2538500.56,118961
1203,2022-07-21,Jueves,2544855.59,117184
1204,2022-07-22,Viernes,2334662.67,110232
1205,2022-07-23,Sábado,2129223.06,104466
1206,2022-07-24,Domingo,2003630.6,91216
1207,2022-07-25,Lunes,2062854.94,95691
1208,2022-07-26,Martes,2371492.83,110850
1209,2022-07-27,Miércoles,2442758.91,115698
1210,2022-07-28,Jueves,2490765.68,116813
1211,2022-07-29,Viernes,2404641.5,110678
1212,2022-07-30,Sábado,2132696.52,102431
1213,2022-07-31,Domingo,1970624.91,87678
1214,2022-08-01,Lunes,248.74,15
1215,2022-07-31,Domingo,746.02,29
1216,2022-08-01,Lunes,2029964.46,92294
1217,2022-08-02,Martes,2238358.3,108256
1218,2022-08-03,Miércoles,2299594.24,110853
1219,2022-08-04,Jueves,2409838.51,113408
1220,2022-08-05,Viernes,2328866.08,108362
1221,2022-08-06,Sábado,2182077.53,105647
1222,2022-08-07,Domingo,1943027.88,87277
1223,2022-08-08,Lunes,2102639.36,97791
1224,2022-08-09,Martes,2325685.67,112476
1225,2022-08-10,Miércoles,1824688.08,85626
1226,2022-08-11,Jueves,2475971.69,114694
1227,2022-08-12,Viernes,2365188.54,108633
1228,2022-08-13,Sábado,2128628.49,100702
1229,2022-08-14,Domingo,1982697.84,85750
1230,2022-08-15,Lunes,2042785.18,92816
1231,2022-08-16,Martes,2199515.75,104352
1232,2022-08-17,Miércoles,2279143.08,107363
1233,2022-08-18,Jueves,2365171.06,109376
1234,2022-08-19,Viernes,2307133.44,105384
1235,2022-08-20,Sábado,2159072.23,101258
1236,2022-08-21,Domingo,1969686.47,86306
1237,2022-08-22,Lunes,1986389.13,91612
1238,2022-08-23,Martes,2265412.87,105238
1239,2022-08-24,Miércoles,2287246.62,107904
1240,2022-08-25,Jueves,2352933.44,109576
1241,2022-08-26,Viernes,2274078.87,105994
1242,2022-08-27,Sábado,2172414.89,103349
1243,2022-08-28,Domingo,2040882.95,87886
1244,2022-08-29,Lunes,2037827.63,91401
1245,2022-08-30,Martes,2227570.74,105144
1246,2022-08-31,Miércoles,2346578.74,105896
1247,2022-09-01,Jueves,387.32,16
1248,2022-08-31,Miércoles,1443.45,55
1249,2022-09-01,Jueves,2385832.54,106962
1250,2022-09-02,Viernes,2304576.0,103320
1251,2022-09-03,Sábado,2056155.89,96934
1252,2022-09-04,Domingo,1982512.56,88481
1253,2022-09-05,Lunes,1974702.92,80419
1254,2022-09-06,Martes,2322839.57,102106
1255,2022-09-07,Miércoles,2602883.08,118921
1256,2022-09-08,Jueves,2807083.59,124662
1257,2022-09-09,Viernes,2814153.61,125174
1258,2022-09-10,Sábado,2583757.84,117628
1259,2022-09-11,Domingo,2326772.0,101167
1260,2022-09-12,Lunes,2542585.33,110826
1261,2022-09-13,Martes,2720698.33,122003
1262,2022-09-14,Miércoles,2793831.54,124052
1263,2022-09-15,Jueves,2913156.94,127956
1264,2022-09-16,Viernes,2847786.51,125862
1265,2022-09-17,Sábado,1271677.65,59501
1266,2022-09-18,Domingo,127162.69,4229
1267,2022-09-19,Lunes,2457723.41,105585
1268,2022-09-20,Martes,2543743.11,106678
1269,2022-09-21,Miércoles,2559346.13,102864
1270,2022-09-22,Jueves,2598705.1,109086
1271,2022-09-23,Viernes,2765694.59,119173
1272,2022-09-24,Sábado,2690049.28,117453
1273,2022-09-25,Domingo,2259836.67,99174
1274,2022-09-26,Lunes,2174940.57,97024
1275,2022-09-27,Martes,2436716.17,113328
1276,2022-09-28,Miércoles,2670550.09,122550
1277,2022-09-29,Jueves,2843769.8,126801
1278,2022-09-30,Viernes,2755818.67,123771
1279,2022-10-01,Sábado,337.8,19
1280,2022-01-01,Sábado,1330638.29,63441
1281,2022-01-02,Domingo,1329446.47,58421
1282,2022-01-03,Lunes,1513871.22,72405
1283,2022-01-04,Martes,1476121.01,74562
1284,2022-01-05,Miércoles,1443025.39,74592
1285,2022-01-06,Jueves,1489668.14,79909
1286,2022-01-07,Viernes,1712217.66,71590
1287,2022-01-08,Sábado,1538964.97,83177
1288,2022-01-09,Domingo,1281540.9,64014
1289,2022-01-10,Lunes,1387224.21,73692
1290,2022-01-11,Martes,1395534.42,77603
1291,2022-01-12,Miércoles,1463859.49,80352
1292,2022-01-13,Jueves,1577437.97,84952
1293,2022-01-14,Viernes,1773525.23,93817
1294,2022-01-15,Sábado,1608275.65,88704
1295,2022-01-16,Domingo,1381919.28,72783
1296,2022-01-17,Lunes,1294964.35,63518
1297,2022-01-18,Martes,1606688.6,84603
1298,2022-01-19,Miércoles,1580338.68,86640
1299,2022-01-20,Jueves,1655484.26,90778
1300,2022-01-21,Viernes,1840712.53,101054
1301,2022-01-22,Sábado,1721959.11,96587
1302,2022-01-23,Domingo,1503166.83,76914
1303,2022-01-24,Lunes,1472686.97,78541
1304,2022-01-25,Martes,1587978.92,87349
1305,2022-01-26,Miércoles,1745617.25,96747
1306,2022-01-27,Jueves,1893591.91,99766
1307,2022-01-28,Viernes,1871133.4,95873
1308,2022-01-29,Sábado,596288.57,34388
1309,2022-01-30,Domingo,1423532.52,71229
1310,2022-01-31,Lunes,1733552.74,85878
1311,2022-02-01,Martes,149.92,6
1312,2022-02-22,Martes,14.76,1
1313,2022-03-09,Miércoles,17.76,1
1314,2022-03-15,Martes,40.620000000000005,3
1315,2022-04-06,Miércoles,12.8,1
1316,2022-05-18,Miércoles,24.76,2
1317,2022-09-30,Viernes,1537.63,78
1318,2022-10-01,Sábado,2443058.67,118049
1319,2022-10-02,Domingo,2153460.0,95806
1320,2022-10-03,Lunes,2357450.38,108671
1321,2022-10-04,Martes,2337798.7,109671
1322,2022-10-05,Miércoles,2389249.61,114764
1323,2022-10-06,Jueves,2858637.75,123838
1324,2022-10-07,Viernes,2861567.5,125029
1325,2022-10-08,Sábado,2634054.38,122419
1326,2022-10-09,Domingo,2347192.96,98213
1327,2022-10-10,Lunes,2219863.13,94815
1328,2022-10-11,Martes,2657266.33,119423
1329,2022-10-12,Miércoles,2787058.44,124848
1330,2022-10-13,Jueves,2905161.06,128716
1331,2022-10-14,Viernes,2893454.57,127324
1332,2022-10-15,Sábado,2736316.48,127002
1333,2022-10-16,Domingo,2504736.62,108571
1334,2022-10-17,Lunes,2517990.83,111867
1335,2022-10-18,Martes,2750616.88,124694
1336,2022-10-19,Miércoles,2897041.56,129781
1337,2022-10-20,Jueves,2989746.91,132409
1338,2022-10-21,Viernes,2949395.48,129437
1339,2022-10-22,Sábado,2724284.62,128225
1340,2022-10-23,Domingo,2440922.01,105866
1341,2022-10-24,Lunes,2459864.96,111417
1342,2022-10-25,Martes,2683187.07,123128
1343,2022-10-26,Miércoles,2890943.32,128891
1344,2022-10-27,Jueves,3035093.41,132412
1345,2022-10-28,Viernes,2949718.5,132215
1346,2022-10-29,Sábado,2728555.84,127966
1347,2022-10-30,Domingo,2456072.74,108386
1348,2022-10-31,Lunes,2207045.77,101467
1349,2022-11-01,Martes,287.39,9
1350,2022-10-31,Lunes,844.6899999999999,34
1351,2022-11-01,Martes,2654261.55,120506
1352,2022-11-02,Miércoles,2739747.41,126271
1353,2022-11-03,Jueves,2934702.02,131484
1354,2022-11-04,Viernes,2871258.64,130682
1355,2022-11-05,Sábado,2728856.43,130401
1356,2022-11-06,Domingo,2400124.18,104570
1357,2022-11-07,Lunes,2548830.95,112135
1358,2022-11-08,Martes,2540424.57,121121
1359,2022-11-09,Miércoles,2814805.7,128700
1360,2022-11-10,Jueves,2999507.48,132727
1361,2022-11-11,Viernes,2655691.97,117728
1362,2022-11-12,Sábado,2740374.18,130944
1363,2022-11-13,Domingo,2626212.66,114269
1364,2022-11-14,Lunes,1880651.27,82278
1365,2022-11-15,Martes,2027394.81,90728
1366,2022-11-16,Miércoles,2085448.38,92660
1367,2022-11-17,Jueves,2185740.39,95344
1368,2022-11-18,Viernes,2121567.58,95454
1369,2022-11-19,Sábado,2018649.4,94932
1370,2022-11-20,Domingo,1798234.42,81125
1371,2022-11-21,Lunes,2334026.02,108526
1372,2022-11-22,Martes,2506904.77,114546
1373,2022-11-23,Miércoles,2273212.72,105640
1374,2022-11-24,Jueves,1438893.42,69663
1375,2022-11-25,Viernes,1791288.42,86607
1376,2022-11-26,Sábado,2181766.51,99513
1377,2022-11-27,Domingo,2128857.4,90529
1378,2022-11-28,Lunes,2483880.14,106488
1379,2022-11-29,Martes,2630170.1,119372
1380,2022-11-30,Miércoles,2643609.57,117677
1381,2022-12-01,Jueves,1185.16,57
1382,2022-11-30,Miércoles,1006.91,41
1383,2022-12-01,Jueves,3001128.02,130584
1384,2022-12-02,Viernes,2872137.19,129951
1385,2022-12-03,Sábado,2704089.73,129172
1386,2022-12-04,Domingo,2596689.99,111619
1387,2022-12-05,Lunes,2583766.22,113626
1388,2022-12-06,Martes,2756391.95,120179
1389,2022-12-07,Miércoles,2921494.99,125589
1390,2022-12-08,Jueves,3164328.32,133862
1391,2022-12-09,Viernes,3084772.75,135397
1392,2022-12-10,Sábado,2782836.57,129278
1393,2022-12-11,Domingo,2481945.47,107756
1394,2022-12-12,Lunes,2519681.65,112374
1395,2022-12-13,Martes,2741388.63,124239
1396,2022-12-14,Miércoles,2873477.5,129324
1397,2022-12-15,Jueves,2986784.49,131175
1398,2022-12-16,Viernes,2896642.26,127755
1399,2022-12-17,Sábado,2737619.14,125382
1400,2022-12-18,Domingo,2393914.92,102878
1401,2022-12-19,Lunes,3093795.53,112460
1402,2022-12-20,Martes,3226118.35,116021
1403,2022-12-21,Miércoles,3237295.06,113560
1404,2022-12-22,Jueves,2921261.87,102850
1405,2022-12-23,Viernes,2560326.72,95028
1406,2022-12-24,Sábado,1889923.55,75519
1407,2022-12-25,Domingo,1434350.49,50109
1408,2022-12-26,Lunes,1996421.24,67459
1409,2022-12-27,Martes,2580898.38,86290
1410,2022-12-28,Miércoles,2633193.96,89065
1411,2022-12-29,Jueves,2761350.25,93498
1412,2022-12-30,Viernes,2757787.48,92429
1413,2022-12-31,Sábado,2272815.42,85075
1414,2022-01-31,Lunes,589.23,21
1415,2022-02-01,Martes,1806357.47,92354
1416,2022-02-02,Miércoles,1835765.71,92576
1417,2022-02-03,Jueves,2009564.94,104562
1418,2022-02-04,Viernes,2008270.97,110309
1419,2022-02-05,Sábado,2110812.85,116980
1420,2022-02-06,Domingo,1737749.48,88141
1421,2022-02-07,Lunes,1752935.12,88867
1422,2022-02-08,Martes,1922509.5,102781
1423,2022-02-09,Miércoles,1986485.77,106089
1424,2022-02-10,Jueves,2181550.72,112804
1425,2022-02-11,Viernes,2329721.63,117752
1426,2022-02-12,Sábado,2264516.3,119684
1427,2022-02-13,Domingo,1813433.55,93022
1428,2022-02-14,Lunes,2122451.41,110542
1429,2022-02-15,Martes,2121971.06,110483
1430,2022-02-16,Miércoles,2105653.61,110268
1431,2022-02-17,Jueves,2215957.16,113142
1432,2022-02-18,Viernes,2377824.88,116275
1433,2022-02-19,Sábado,2158245.13,114374
1434,2022-02-20,Domingo,1904255.81,95331
1435,2022-02-21,Lunes,1826995.56,85869
1436,2022-02-22,Martes,2025341.93,101395
1437,2022-02-23,Miércoles,2216738.41,112205
1438,2022-02-24,Jueves,2372139.28,119890
1439,2022-02-25,Viernes,2308018.16,118228
1440,2022-02-26,Sábado,2370189.7,123056
1441,2022-02-27,Domingo,2100926.34,100167
1442,2022-02-28,Lunes,2104472.21,102221
1443,2022-03-01,Martes,373.17,12
1444,2022-03-12,Sábado,8.8,1
1445,2022-03-17,Jueves,10.56,1
1446,2022-03-18,Viernes,37.52,2
1447,2022-03-22,Martes,35.74,2
1448,2022-04-02,Sábado,44.52,3
1449,2022-04-09,Sábado,14.16,1
1450,2022-04-12,Martes,43.92,3
1451,2022-04-23,Sábado,38.64,3
1452,2022-05-03,Martes,35.480000000000004,3
1453,2022-05-15,Domingo,33.1,2
1454,2022-05-24,Martes,9.36,1
1455,2022-02-28,Lunes,909.23,45
1456,2022-03-01,Martes,2290088.84,113947
1457,2022-03-02,Miércoles,2389519.17,119863
1458,2022-03-03,Jueves,2585340.53,129290
1459,2022-03-04,Viernes,2589837.58,128505
1460,2022-03-05,Sábado,2308828.08,120368
1461,2022-03-06,Domingo,2039665.9,95853
1462,2022-03-07,Lunes,2061060.25,99695
1463,2022-03-08,Martes,2355140.44,117165
1464,2022-03-09,Miércoles,2427426.4,120056
1465,2022-03-10,Jueves,2635569.42,124861
1466,2022-03-11,Viernes,2708148.42,129455
1467,2022-03-12,Sábado,2287744.22,121776
1468,2022-03-13,Domingo,2115743.57,100133
1469,2022-03-14,Lunes,2114212.13,98693
1470,2022-03-15,Martes,2328940.67,112729
1471,2022-03-16,Miércoles,2485529.91,119733
1472,2022-03-17,Jueves,2485851.45,116633
1473,2022-03-18,Viernes,2757719.88,128276
1474,2022-03-19,Sábado,2425908.09,120655
1475,2022-03-20,Domingo,2280646.33,100169
1476,2022-03-21,Lunes,2174061.57,100551
1477,2022-03-22,Martes,2319091.46,113331
1478,2022-03-23,Miércoles,2469414.0,122056
1479,2022-03-24,Jueves,2556177.76,124345
1480,2022-03-25,Viernes,2609439.28,124059
1481,2022-03-26,Sábado,2501170.95,127324
1482,2022-03-27,Domingo,2289977.29,107222
1483,2022-03-28,Lunes,2330733.36,112277
1484,2022-03-29,Martes,2508631.2,123866
1485,2022-03-30,Miércoles,2571919.38,126442
1486,2022-03-31,Jueves,2705961.16,128465
1487,2022-04-01,Viernes,279.02,13
1488,2022-04-03,Domingo,25.62,2
1489,2022-04-14,Jueves,42.32,3
1490,2022-04-16,Sábado,51.72,3
1491,2022-04-24,Domingo,22.92,2
1492,2022-05-06,Viernes,42.120000000000005,4
1493,2022-05-08,Domingo,54.32,3
1494,2022-05-15,Domingo,57.64,4
1495,2022-03-31,Jueves,1773.77,73
1496,2022-04-01,Viernes,2856416.39,135547
1497,2022-04-02,Sábado,2574575.55,127957
1498,2022-04-03,Domingo,2260975.53,104448
1499,2022-04-04,Lunes,2325282.05,109726
1500,2022-04-05,Martes,2521273.1,121968
1501,2022-04-06,Miércoles,2605405.66,124764
1502,2022-04-07,Jueves,2702341.93,129116
